Property_ID,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2
1341,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1342,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm
1343,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1344,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1345,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1346,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1347,RL,Pave,No_Feature,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm
1348,RL,Pave,No_Feature,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm
1349,RL,Pave,No_Feature,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1350,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1351,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm
1352,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1353,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1354,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm
1355,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1356,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1357,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1358,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm
1359,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1360,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm
1361,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm
1362,RL,Pave,No_Feature,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm
1363,RL,Pave,No_Feature,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm
1364,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1365,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1366,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1367,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1368,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm
1369,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1370,RL,Pave,No_Feature,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1371,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm
1372,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1373,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1374,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1375,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1376,RL,Pave,No_Feature,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1377,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1378,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1379,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1380,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm
1381,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1382,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1383,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1384,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1385,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1386,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1387,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm
1388,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm
1389,RL,Pave,No_Feature,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm
1390,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1391,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1392,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1393,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1394,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1395,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm
1396,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm
1397,RL,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm
1398,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1399,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1400,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm
1401,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm
1402,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1403,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1404,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm
1405,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm
1406,RM,Pave,No_Feature,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm
1407,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1408,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm
1409,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1410,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1411,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1412,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1413,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1414,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm
1415,RL,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1416,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm
1417,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1418,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1419,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1420,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1421,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm
1422,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm
1423,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1424,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm
1425,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1426,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1427,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1428,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm
1429,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1430,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm
1431,RL,Pave,No_Feature,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm
1432,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm
1433,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1434,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1435,RL,Pave,No_Feature,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm
1436,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1437,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1438,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm
1439,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm
1440,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1441,RL,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm
1442,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1443,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1444,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1445,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1446,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1447,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm
1448,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1449,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1450,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm
1451,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1452,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1453,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1454,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1455,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1456,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1457,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1458,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1459,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1460,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
